# Created by Octave 3.8.2, Mon Jun 20 00:35:33 2016 CST <luisf@debian>
# name: X
# type: matrix
# rows: 20
# columns: 3
 1 2.287355287178842 0.8908079042931287
 1 2.471726672004819 -0.6861101411498431
 1 0.383603953541131 -1.632221686978679
 1 -2.057202470728003 -1.077676141175287
 1 -2.606626430685079 0.4676798788665058
 1 -0.7595300713439712 1.583053175094698
 1 1.785874732838399 1.242974682764584
 1 2.689354543632441 -0.2398890006278489
 1 1.120254189604734 -1.502199843147845
 1 -1.478802700028677 -1.383395077627228
 1 -2.718255207103784 0.007296742410594092
 1 -1.458556412643828 1.391279971126768
 1 1.14213242112334 1.496126810605309
 1 2.692749974123232 0.2254415601556201
 1 1.767665619166971 -1.252513621024124
 1 -0.7826023540437371 -1.578913555296795
 1 -2.613349332102302 -0.4536676483625178
 1 -2.041394986303936 1.088678202280706
 1 0.4074084955269497 1.63009833444381
 1 2.481642485430897 0.6728135755029039


